,Date,Extent
6889,2002-10-16,8.196
6890,2002-10-17,8.26
6891,2002-10-18,8.358
6892,2002-10-19,8.452
6893,2002-10-20,8.583
6894,2002-10-21,8.644
6895,2002-10-22,8.777
6896,2002-10-23,8.89
6897,2002-10-24,8.919
6898,2002-10-25,8.976
6899,2002-10-26,9.062
6900,2002-10-27,9.079
6901,2002-10-28,9.132
6902,2002-10-29,9.179
6903,2002-10-30,9.177
6904,2002-10-31,9.169
6905,2002-11-01,9.299
6906,2002-11-02,9.424
6907,2002-11-03,9.511
6908,2002-11-04,9.573
6909,2002-11-05,9.576
6910,2002-11-06,9.611
6911,2002-11-07,9.587
6912,2002-11-08,9.629
6913,2002-11-09,9.743
6914,2002-11-10,9.852
6915,2002-11-11,9.874
6916,2002-11-12,9.967
6917,2002-11-13,10.048
6918,2002-11-14,10.096
6919,2002-11-15,10.19
6920,2002-11-16,10.364
6921,2002-11-17,10.587
6922,2002-11-18,10.594
6923,2002-11-19,10.585
6924,2002-11-20,10.593
6925,2002-11-21,10.687
6926,2002-11-22,10.805
6927,2002-11-23,10.883
6928,2002-11-24,11.004
6929,2002-11-25,11.06
6930,2002-11-26,11.213
6931,2002-11-27,11.377
6932,2002-11-28,11.476
6933,2002-11-29,11.499
6934,2002-11-30,11.549
6935,2002-12-01,11.728
6936,2002-12-02,11.785
6937,2002-12-03,11.874
6938,2002-12-04,11.909
6939,2002-12-05,11.978
6940,2002-12-06,11.981
6941,2002-12-07,11.966
6942,2002-12-08,11.972
6943,2002-12-09,12.118
6944,2002-12-10,12.188
6945,2002-12-11,12.239
6946,2002-12-12,12.32
6947,2002-12-13,12.38
6948,2002-12-14,12.487
6949,2002-12-15,12.572
6950,2002-12-16,12.666
6951,2002-12-17,12.715
6952,2002-12-18,12.922
6953,2002-12-19,12.925
6954,2002-12-20,12.837
6955,2002-12-21,12.878
6956,2002-12-22,12.909
6957,2002-12-23,12.998
6958,2002-12-24,13.091
6959,2002-12-25,13.112
6960,2002-12-26,13.206
6961,2002-12-27,13.376
6962,2002-12-28,13.366
6963,2002-12-29,13.377
6964,2002-12-30,13.483
6965,2002-12-31,13.504
6966,2003-01-01,13.647
6967,2003-01-02,13.698
6968,2003-01-03,13.876
6969,2003-01-04,13.925
6970,2003-01-05,14.036
6971,2003-01-06,14.075
6972,2003-01-07,14.092
6973,2003-01-08,14.12
6974,2003-01-09,14.094
6975,2003-01-10,14.126
6976,2003-01-11,14.219
6977,2003-01-12,14.278
6978,2003-01-13,14.285
6979,2003-01-14,14.395
6980,2003-01-15,14.424
6981,2003-01-16,14.518
6982,2003-01-17,14.584
6983,2003-01-18,14.638
6984,2003-01-19,14.684
6985,2003-01-20,14.796
6986,2003-01-21,14.739
6987,2003-01-22,14.555
6988,2003-01-23,14.481
6989,2003-01-24,14.528
6990,2003-01-25,14.585
6991,2003-01-26,14.583
6992,2003-01-27,14.791
6993,2003-01-28,14.891
6994,2003-01-29,14.771
6995,2003-01-30,14.811
6996,2003-01-31,14.871
6997,2003-02-01,14.946
6998,2003-02-02,14.954
6999,2003-02-03,14.889
7000,2003-02-04,14.876
7001,2003-02-05,14.905
7002,2003-02-06,14.834
7003,2003-02-07,14.942
7004,2003-02-08,14.975
7005,2003-02-09,14.996
7006,2003-02-10,15.003
7007,2003-02-11,15.057
7008,2003-02-12,15.078
7009,2003-02-13,15.142
7010,2003-02-14,15.139
7011,2003-02-15,15.212
7012,2003-02-16,15.306
7013,2003-02-17,15.345
7014,2003-02-18,15.354
7015,2003-02-19,15.359
7016,2003-02-20,15.386
7017,2003-02-21,15.461
7018,2003-02-22,15.443
7019,2003-02-23,15.438
7020,2003-02-24,15.439
7021,2003-02-25,15.41
7022,2003-02-26,15.506
7023,2003-02-27,15.495
7024,2003-02-28,15.518
7025,2003-03-01,15.555
7026,2003-03-02,15.61
7027,2003-03-03,15.616
7028,2003-03-04,15.524
7029,2003-03-05,15.472
7030,2003-03-06,15.44
7031,2003-03-07,15.443
7032,2003-03-08,15.438
7033,2003-03-09,15.381
7034,2003-03-10,15.326
7035,2003-03-11,15.347
7036,2003-03-12,15.32
7037,2003-03-13,15.278
7038,2003-03-14,15.331
7039,2003-03-15,15.4
7040,2003-03-16,15.433
7041,2003-03-17,15.485
7042,2003-03-18,15.561
7043,2003-03-19,15.56
7044,2003-03-20,15.629
7045,2003-03-21,15.627
7046,2003-03-22,15.599
7047,2003-03-23,15.511
7048,2003-03-24,15.603
7049,2003-03-25,15.587
7050,2003-03-26,15.604
7051,2003-03-27,15.578
7052,2003-03-28,15.499
7053,2003-03-29,15.474
7054,2003-03-30,15.426
7055,2003-03-31,15.375
7056,2003-04-01,15.232
7057,2003-04-02,15.081
7058,2003-04-03,15.019
7059,2003-04-04,15.045
7060,2003-04-05,14.965
7061,2003-04-06,15.021
7062,2003-04-07,14.868
7063,2003-04-08,14.889
7064,2003-04-09,14.817
7065,2003-04-10,14.784
7066,2003-04-11,14.726
7067,2003-04-12,14.695
7068,2003-04-13,14.635
7069,2003-04-14,14.523
7070,2003-04-15,14.531
7071,2003-04-16,14.565
7072,2003-04-17,14.475
7073,2003-04-18,14.345
7074,2003-04-19,14.332
7075,2003-04-20,14.276
7076,2003-04-21,14.232
7077,2003-04-22,14.235
7078,2003-04-23,14.292
7079,2003-04-24,14.15
7080,2003-04-25,14.122
7081,2003-04-26,13.969
7082,2003-04-27,13.994
7083,2003-04-28,13.919
7084,2003-04-29,13.827
7085,2003-04-30,13.798
7086,2003-05-01,13.71
7087,2003-05-02,13.549
7088,2003-05-03,13.551
7089,2003-05-04,13.481
7090,2003-05-05,13.412
7091,2003-05-06,13.358
7092,2003-05-07,13.306
7093,2003-05-08,13.265
7094,2003-05-09,13.165
7095,2003-05-10,13.143
7096,2003-05-11,13.056
7097,2003-05-12,13.09
7098,2003-05-13,13.087
7099,2003-05-14,13.086
7100,2003-05-15,13.007
7101,2003-05-16,12.955
7102,2003-05-17,12.965
7103,2003-05-18,12.952
7104,2003-05-19,12.933
7105,2003-05-20,12.874
7106,2003-05-21,12.854
7107,2003-05-22,12.839
7108,2003-05-23,12.783
7109,2003-05-24,12.786
7110,2003-05-25,12.689
7111,2003-05-26,12.681
7112,2003-05-27,12.689
7113,2003-05-28,12.603
7114,2003-05-29,12.566
7115,2003-05-30,12.58
7116,2003-05-31,12.483
7117,2003-06-01,12.386
7118,2003-06-02,12.409
7119,2003-06-03,12.382
7120,2003-06-04,12.354
7121,2003-06-05,12.228
7122,2003-06-06,12.187
7123,2003-06-07,12.087
7124,2003-06-08,12.024
7125,2003-06-09,12.029
7126,2003-06-10,11.993
7127,2003-06-11,11.977
7128,2003-06-12,11.942
7129,2003-06-13,11.802
7130,2003-06-14,11.755
7131,2003-06-15,11.665
7132,2003-06-16,11.625
7133,2003-06-17,11.505
7134,2003-06-18,11.462
7135,2003-06-19,11.387
7136,2003-06-20,11.351
7137,2003-06-21,11.279
7138,2003-06-22,11.12
7139,2003-06-23,11.064
7140,2003-06-24,11.044
7141,2003-06-25,11.048
7142,2003-06-26,10.903
7143,2003-06-27,10.839
7144,2003-06-28,10.854
7145,2003-06-29,10.796
7146,2003-06-30,10.624
7147,2003-07-01,10.45
7148,2003-07-02,10.344
7149,2003-07-03,10.268
7150,2003-07-04,10.233
7151,2003-07-05,10.18
7152,2003-07-06,10.1
7153,2003-07-07,10.02
7154,2003-07-08,9.947
7155,2003-07-09,9.856
7156,2003-07-10,9.824
7157,2003-07-11,9.763
7158,2003-07-12,9.643
7159,2003-07-13,9.434
7160,2003-07-14,9.443
7161,2003-07-15,9.366
7162,2003-07-16,9.237
7163,2003-07-17,9.11
7164,2003-07-18,9.007
7165,2003-07-19,8.951
7166,2003-07-20,8.862
7167,2003-07-21,8.751
7168,2003-07-22,8.646
7169,2003-07-23,8.53
7170,2003-07-24,8.408
7171,2003-07-25,8.298
7172,2003-07-26,8.305
7173,2003-07-27,8.294
7174,2003-07-28,8.234
7175,2003-07-29,8.148
7176,2003-07-30,8.059
7177,2003-07-31,7.947
7178,2003-08-01,7.788
7179,2003-08-02,7.722
7180,2003-08-03,7.555
7181,2003-08-04,7.601
7182,2003-08-05,7.538
7183,2003-08-06,7.51
7184,2003-08-07,7.299
7185,2003-08-08,7.202
7186,2003-08-09,7.17
7187,2003-08-10,7.109
7188,2003-08-11,7.1
7189,2003-08-12,7.103
7190,2003-08-13,6.968
7191,2003-08-14,6.953
7192,2003-08-15,6.848
7193,2003-08-16,6.817
7194,2003-08-17,6.758
7195,2003-08-18,6.818
7196,2003-08-19,6.7
7197,2003-08-20,6.633
7198,2003-08-21,6.638
7199,2003-08-22,6.615
7200,2003-08-23,6.559
7201,2003-08-24,6.547
7202,2003-08-25,6.54
7203,2003-08-26,6.583
7204,2003-08-27,6.511
7205,2003-08-28,6.495
7206,2003-08-29,6.476
7207,2003-08-30,6.461
7208,2003-08-31,6.395
7209,2003-09-01,6.283
7210,2003-09-02,6.321
7211,2003-09-03,6.252
7212,2003-09-04,6.241
7213,2003-09-05,6.165
7214,2003-09-06,6.113
7215,2003-09-07,6.093
7216,2003-09-08,6.11
7217,2003-09-09,6.103
7218,2003-09-10,6.065
7219,2003-09-11,6.04
7220,2003-09-12,6.055
7221,2003-09-13,6.103
7222,2003-09-14,6.023
7223,2003-09-15,6.032
7224,2003-09-16,6.037
7225,2003-09-17,5.969
7226,2003-09-18,5.975
7227,2003-09-19,6.095
7228,2003-09-20,6.16
7229,2003-09-21,6.093
7230,2003-09-22,5.998
7231,2003-09-23,6.033
7232,2003-09-24,6.051
7233,2003-09-25,6.149
7234,2003-09-26,6.133
7235,2003-09-27,6.125
7236,2003-09-28,6.169
7237,2003-09-29,6.201
7238,2003-09-30,6.296
7239,2003-10-01,6.441
7240,2003-10-02,6.484
7241,2003-10-03,6.572
7242,2003-10-04,6.643
7243,2003-10-05,6.764
7244,2003-10-06,6.829
7245,2003-10-07,6.911
7246,2003-10-08,6.985
7247,2003-10-09,6.958
7248,2003-10-10,7.003
7249,2003-10-11,7.076
7250,2003-10-12,7.144
7251,2003-10-13,7.36
7252,2003-10-14,7.582
7253,2003-10-15,7.688
7254,2003-10-16,7.813
7255,2003-10-17,7.937
7256,2003-10-18,8.111
7257,2003-10-19,8.275
7258,2003-10-20,8.431
7259,2003-10-21,8.575
7260,2003-10-22,8.672
7261,2003-10-23,8.822
7262,2003-10-24,8.923
7263,2003-10-25,8.919
7264,2003-10-26,8.945
7265,2003-10-27,9.009
7266,2003-10-28,9.044
7267,2003-10-29,9.075
7268,2003-10-30,9.113
7269,2003-10-31,9.193
7270,2003-11-01,9.367
7271,2003-11-02,9.473
7272,2003-11-03,9.438
7273,2003-11-04,9.481
7274,2003-11-05,9.435
7275,2003-11-06,9.441
7276,2003-11-07,9.5
7277,2003-11-08,9.602
7278,2003-11-09,9.607
7279,2003-11-10,9.685
7280,2003-11-11,9.748
7281,2003-11-12,9.81
7282,2003-11-13,9.903
7283,2003-11-14,9.986
7284,2003-11-15,10.063
7285,2003-11-16,10.173
7286,2003-11-17,10.274
7287,2003-11-18,10.335
7288,2003-11-19,10.35
7289,2003-11-20,10.388
7290,2003-11-21,10.397
7291,2003-11-22,10.45
7292,2003-11-23,10.5
7293,2003-11-24,10.585
7294,2003-11-25,10.702
7295,2003-11-26,10.833
7296,2003-11-27,10.918
7297,2003-11-28,11.004
7298,2003-11-29,11.141
7299,2003-11-30,11.171
7300,2003-12-01,11.327
7301,2003-12-02,11.402
7302,2003-12-03,11.581
7303,2003-12-04,11.736
7304,2003-12-05,11.73
7305,2003-12-06,11.749
7306,2003-12-07,11.896
7307,2003-12-08,11.987
7308,2003-12-09,12.063
7309,2003-12-10,12.129
7310,2003-12-11,12.26
7311,2003-12-12,12.397
7312,2003-12-13,12.436
7313,2003-12-14,12.503
7314,2003-12-15,12.625
7315,2003-12-16,12.752
7316,2003-12-17,12.881
7317,2003-12-18,12.918
7318,2003-12-19,12.97
7319,2003-12-20,12.88
7320,2003-12-21,13.034
7321,2003-12-22,13.14
7322,2003-12-23,13.23
7323,2003-12-24,13.306
7324,2003-12-25,13.289
7325,2003-12-26,13.308
7326,2003-12-27,13.272
7327,2003-12-28,13.352
7328,2003-12-29,13.379
7329,2003-12-30,13.32
7330,2003-12-31,13.387
7331,2004-01-01,13.502
7332,2004-01-02,13.538
7333,2004-01-03,13.502
7334,2004-01-04,13.59
7335,2004-01-05,13.617
7336,2004-01-06,13.594
7337,2004-01-07,13.631
7338,2004-01-08,13.749
7339,2004-01-09,13.794
7340,2004-01-10,13.842
7341,2004-01-11,13.917
7342,2004-01-12,13.991
7343,2004-01-13,14.075
7344,2004-01-14,14.148
7345,2004-01-15,14.056
7346,2004-01-16,14.203
7347,2004-01-17,14.077
7348,2004-01-18,14.139
7349,2004-01-19,14.203
7350,2004-01-20,14.28
7351,2004-01-21,14.233
7352,2004-01-22,14.237
7353,2004-01-23,14.32
7354,2004-01-24,14.321
7355,2004-01-25,14.217
7356,2004-01-26,14.321
7357,2004-01-27,14.366
7358,2004-01-28,14.342
7359,2004-01-29,14.337
7360,2004-01-30,14.28
7361,2004-01-31,14.397
7362,2004-02-01,14.36
7363,2004-02-02,14.389
7364,2004-02-03,14.497
7365,2004-02-04,14.515
7366,2004-02-05,14.53
7367,2004-02-06,14.564
7368,2004-02-07,14.691
7369,2004-02-08,14.692
7370,2004-02-09,14.787
7371,2004-02-10,14.827
7372,2004-02-11,14.862
7373,2004-02-12,14.947
7374,2004-02-13,15.021
7375,2004-02-14,15.024
7376,2004-02-15,15.034
7377,2004-02-16,15.029
7378,2004-02-17,15.037
7379,2004-02-18,15.028
7380,2004-02-19,15.088
7381,2004-02-20,15.082
7382,2004-02-21,15.147
7383,2004-02-22,15.165
7384,2004-02-23,15.15
7385,2004-02-24,15.169
7386,2004-02-25,15.144
7387,2004-02-26,15.169
7388,2004-02-27,15.185
7389,2004-02-28,15.187
7390,2004-02-29,15.197
7391,2004-03-01,15.104
7392,2004-03-02,15.068
7393,2004-03-03,15.052
7394,2004-03-04,15.004
7395,2004-03-05,15.04
7396,2004-03-06,15.117
7397,2004-03-07,15.157
7398,2004-03-08,15.161
7399,2004-03-09,15.269
7400,2004-03-10,15.3
7401,2004-03-11,15.191
7402,2004-03-12,15.085
7403,2004-03-13,14.854
7404,2004-03-14,14.89
7405,2004-03-15,14.908
7406,2004-03-16,14.944
7407,2004-03-17,15.013
7408,2004-03-18,14.943
7409,2004-03-19,14.941
7410,2004-03-20,14.955
7411,2004-03-21,14.954
7412,2004-03-22,14.844
7413,2004-03-23,14.824
7414,2004-03-24,14.882
7415,2004-03-25,14.958
7416,2004-03-26,15.048
7417,2004-03-27,15.016
7418,2004-03-28,14.83
7419,2004-03-29,14.793
7420,2004-03-30,14.784
7421,2004-03-31,14.841
7422,2004-04-01,14.742
7423,2004-04-02,14.735
7424,2004-04-03,14.68
7425,2004-04-04,14.682
7426,2004-04-05,14.669
7427,2004-04-06,14.595
7428,2004-04-07,14.504
7429,2004-04-08,14.461
7430,2004-04-09,14.421
7431,2004-04-10,14.325
7432,2004-04-11,14.119
7433,2004-04-12,13.948
7434,2004-04-13,13.883
7435,2004-04-14,13.9
7436,2004-04-15,13.861
7437,2004-04-16,13.821
7438,2004-04-17,13.768
7439,2004-04-18,13.715
7440,2004-04-19,13.778
7441,2004-04-20,13.767
7442,2004-04-21,13.682
7443,2004-04-22,13.649
7444,2004-04-23,13.556
7445,2004-04-24,13.554
7446,2004-04-25,13.577
7447,2004-04-26,13.5
7448,2004-04-27,13.52
7449,2004-04-28,13.443
7450,2004-04-29,13.43
7451,2004-04-30,13.335
7452,2004-05-01,13.203
7453,2004-05-02,13.113
7454,2004-05-03,13.129
7455,2004-05-04,13.128
7456,2004-05-05,13.019
7457,2004-05-06,12.97
7458,2004-05-07,12.901
7459,2004-05-08,12.781
7460,2004-05-09,12.796
7461,2004-05-10,12.706
7462,2004-05-11,12.709
7463,2004-05-12,12.632
7464,2004-05-13,12.563
7465,2004-05-14,12.529
7466,2004-05-15,12.48
7467,2004-05-16,12.476
7468,2004-05-17,12.43
7469,2004-05-18,12.437
7470,2004-05-19,12.394
7471,2004-05-20,12.334
7472,2004-05-21,12.352
7473,2004-05-22,12.292
7474,2004-05-23,12.261
7475,2004-05-24,12.242
7476,2004-05-25,12.215
7477,2004-05-26,12.198
7478,2004-05-27,12.283
7479,2004-05-28,12.209
7480,2004-05-29,12.229
7481,2004-05-30,12.194
7482,2004-05-31,12.106
7483,2004-06-01,11.965
7484,2004-06-02,11.96
7485,2004-06-03,11.923
7486,2004-06-04,11.914
7487,2004-06-05,11.862
7488,2004-06-06,11.851
7489,2004-06-07,11.814
7490,2004-06-08,11.807
7491,2004-06-09,11.769
7492,2004-06-10,11.723
7493,2004-06-11,11.683
7494,2004-06-12,11.688
7495,2004-06-13,11.616
7496,2004-06-14,11.576
7497,2004-06-15,11.558
7498,2004-06-16,11.534
7499,2004-06-17,11.444
7500,2004-06-18,11.363
7501,2004-06-19,11.352
7502,2004-06-20,11.304
7503,2004-06-21,11.234
7504,2004-06-22,11.243
7505,2004-06-23,11.127
7506,2004-06-24,10.974
7507,2004-06-25,10.942
7508,2004-06-26,10.911
7509,2004-06-27,10.849
7510,2004-06-28,10.807
7511,2004-06-29,10.805
7512,2004-06-30,10.814
7513,2004-07-01,10.633
7514,2004-07-02,10.542
7515,2004-07-03,10.402
7516,2004-07-04,10.349
7517,2004-07-05,10.277
7518,2004-07-06,10.288
7519,2004-07-07,10.218
7520,2004-07-08,10.132
7521,2004-07-09,10.039
7522,2004-07-10,9.963
7523,2004-07-11,9.867
7524,2004-07-12,9.799
7525,2004-07-13,9.713
7526,2004-07-14,9.529
7527,2004-07-15,9.518
7528,2004-07-16,9.492
7529,2004-07-17,9.328
7530,2004-07-18,9.185
7531,2004-07-19,9.168
7532,2004-07-20,9.061
7533,2004-07-21,9.028
7534,2004-07-22,8.935
7535,2004-07-23,8.881
7536,2004-07-24,8.82
7537,2004-07-25,8.76
7538,2004-07-26,8.653
7539,2004-07-27,8.466
7540,2004-07-28,8.431
7541,2004-07-29,8.364
7542,2004-07-30,8.311
7543,2004-07-31,8.22
7544,2004-08-01,8.125
7545,2004-08-02,7.954
7546,2004-08-03,7.864
7547,2004-08-04,7.795
7548,2004-08-05,7.74
7549,2004-08-06,7.609
7550,2004-08-07,7.472
7551,2004-08-08,7.388
7552,2004-08-09,7.261
7553,2004-08-10,7.213
7554,2004-08-11,7.15
7555,2004-08-12,7.057
7556,2004-08-13,6.985
7557,2004-08-14,6.865
7558,2004-08-15,6.878
7559,2004-08-16,6.683
7560,2004-08-17,6.68
7561,2004-08-18,6.607
7562,2004-08-19,6.58
7563,2004-08-20,6.492
7564,2004-08-21,6.425
7565,2004-08-22,6.344
7566,2004-08-23,6.302
7567,2004-08-24,6.284
7568,2004-08-25,6.224
7569,2004-08-26,6.215
7570,2004-08-27,6.181
7571,2004-08-28,6.058
7572,2004-08-29,6.033
7573,2004-08-30,6.021
7574,2004-08-31,6.015
7575,2004-09-01,5.93
7576,2004-09-02,5.967
7577,2004-09-03,5.926
7578,2004-09-04,5.946
7579,2004-09-05,5.963
7580,2004-09-06,5.94
7581,2004-09-07,5.902
7582,2004-09-08,5.927
7583,2004-09-09,5.906
7584,2004-09-10,5.83
7585,2004-09-11,5.809
7586,2004-09-12,5.807
7587,2004-09-13,5.84
7588,2004-09-14,5.855
7589,2004-09-15,5.853
7590,2004-09-16,5.803
7591,2004-09-17,5.803
7592,2004-09-18,5.77
7593,2004-09-19,5.771
7594,2004-09-20,5.821
7595,2004-09-21,6.034
7596,2004-09-22,5.97
7597,2004-09-23,6.0
7598,2004-09-24,6.112
7599,2004-09-25,6.183
7600,2004-09-26,6.247
7601,2004-09-27,6.32
7602,2004-09-28,6.397
7603,2004-09-29,6.442
7604,2004-09-30,6.461
7605,2004-10-01,6.621
7606,2004-10-02,6.713
7607,2004-10-03,6.839
7608,2004-10-04,6.821
7609,2004-10-05,6.899
7610,2004-10-06,7.039
7611,2004-10-07,7.204
7612,2004-10-08,7.289
7613,2004-10-09,7.357
7614,2004-10-10,7.464
7615,2004-10-11,7.607
7616,2004-10-12,7.74
7617,2004-10-13,7.846
7618,2004-10-14,7.894
7619,2004-10-15,7.92
7620,2004-10-16,7.982
7621,2004-10-17,8.11
7622,2004-10-18,8.219
7623,2004-10-19,8.21
7624,2004-10-20,8.169
7625,2004-10-21,8.242
7626,2004-10-22,8.329
7627,2004-10-23,8.432
7628,2004-10-24,8.617
7629,2004-10-25,8.685
7630,2004-10-26,8.742
7631,2004-10-27,8.798
7632,2004-10-28,8.88
7633,2004-10-29,8.987
7634,2004-10-30,8.984
7635,2004-10-31,9.045
7636,2004-11-01,9.16
7637,2004-11-02,9.289
7638,2004-11-03,9.407
7639,2004-11-04,9.54
7640,2004-11-05,9.734
7641,2004-11-06,9.806
7642,2004-11-07,9.809
7643,2004-11-08,9.923
7644,2004-11-09,9.91
7645,2004-11-10,10.052
7646,2004-11-11,10.144
7647,2004-11-12,10.232
7648,2004-11-13,10.224
7649,2004-11-14,10.299
7650,2004-11-15,10.346
7651,2004-11-16,10.419
7652,2004-11-17,10.43
7653,2004-11-18,10.471
7654,2004-11-19,10.501
7655,2004-11-20,10.607
7656,2004-11-21,10.674
7657,2004-11-22,10.683
7658,2004-11-23,10.704
7659,2004-11-24,10.839
7660,2004-11-25,10.97
7661,2004-11-26,11.046
7662,2004-11-27,11.146
7663,2004-11-28,11.243
7664,2004-11-29,11.325
7665,2004-11-30,11.365
7666,2004-12-01,11.629
7667,2004-12-02,11.791
7668,2004-12-03,11.872
7669,2004-12-04,12.06
7670,2004-12-05,12.046
7671,2004-12-06,12.112
7672,2004-12-07,12.132
7673,2004-12-08,12.219
7674,2004-12-09,12.328
7675,2004-12-10,12.32
7676,2004-12-11,12.466
7677,2004-12-12,12.434
7678,2004-12-13,12.524
7679,2004-12-14,12.57
7680,2004-12-15,12.72
7681,2004-12-16,12.629
7682,2004-12-17,12.687
7683,2004-12-18,12.693
7684,2004-12-19,12.705
7685,2004-12-20,12.767
7686,2004-12-21,12.834
7687,2004-12-22,12.965
7688,2004-12-23,12.958
7689,2004-12-24,12.974
7690,2004-12-25,12.827
7691,2004-12-26,12.814
7692,2004-12-27,12.973
7693,2004-12-28,13.046
7694,2004-12-29,12.989
7695,2004-12-30,13.058
7696,2004-12-31,13.019
7697,2005-01-01,13.16
7698,2005-01-02,13.163
7699,2005-01-03,13.293
7700,2005-01-04,13.313
7701,2005-01-05,13.383
7702,2005-01-06,13.324
7703,2005-01-07,13.452
7704,2005-01-08,13.404
7705,2005-01-09,13.431
7706,2005-01-10,13.503
7707,2005-01-11,13.55
7708,2005-01-12,13.516
7709,2005-01-13,13.656
7710,2005-01-14,13.62
7711,2005-01-15,13.604
7712,2005-01-16,13.74
7713,2005-01-17,13.809
7714,2005-01-18,13.711
7715,2005-01-19,13.705
7716,2005-01-20,13.765
7717,2005-01-21,13.705
7718,2005-01-22,13.764
7719,2005-01-23,13.851
7720,2005-01-24,13.963
7721,2005-01-25,13.981
7722,2005-01-26,13.892
7723,2005-01-27,13.931
7724,2005-01-28,14.064
7725,2005-01-29,14.097
7726,2005-01-30,14.136
7727,2005-01-31,14.019
7728,2005-02-01,14.031
7729,2005-02-02,14.071
7730,2005-02-03,14.145
7731,2005-02-04,14.128
7732,2005-02-05,14.107
7733,2005-02-06,14.076
7734,2005-02-07,14.089
7735,2005-02-08,14.171
7736,2005-02-09,14.259
7737,2005-02-10,14.296
7738,2005-02-11,14.278
7739,2005-02-12,14.302
7740,2005-02-13,14.332
7741,2005-02-14,14.405
7742,2005-02-15,14.456
7743,2005-02-16,14.515
7744,2005-02-17,14.467
7745,2005-02-18,14.415
7746,2005-02-19,14.427
7747,2005-02-20,14.469
7748,2005-02-21,14.454
7749,2005-02-22,14.431
7750,2005-02-23,14.541
7751,2005-02-24,14.592
7752,2005-02-25,14.652
7753,2005-02-26,14.737
7754,2005-02-27,14.815
7755,2005-02-28,14.779
7756,2005-03-01,14.874
7757,2005-03-02,14.926
7758,2005-03-03,14.84
7759,2005-03-04,14.851
7760,2005-03-05,14.9
7761,2005-03-06,14.903
7762,2005-03-07,14.906
7763,2005-03-08,14.935
7764,2005-03-09,14.993
7765,2005-03-10,14.891
7766,2005-03-11,14.95
7767,2005-03-12,14.992
7768,2005-03-13,14.893
7769,2005-03-14,14.761
7770,2005-03-15,14.708
7771,2005-03-16,14.712
7772,2005-03-17,14.73
7773,2005-03-18,14.642
7774,2005-03-19,14.556
7775,2005-03-20,14.475
7776,2005-03-21,14.442
7777,2005-03-22,14.435
7778,2005-03-23,14.434
7779,2005-03-24,14.437
7780,2005-03-25,14.432
7781,2005-03-26,14.41
7782,2005-03-27,14.393
7783,2005-03-28,14.422
7784,2005-03-29,14.509
7785,2005-03-30,14.508
7786,2005-03-31,14.425
7787,2005-04-01,14.398
7788,2005-04-02,14.314
7789,2005-04-03,14.414
7790,2005-04-04,14.396
7791,2005-04-05,14.43
7792,2005-04-06,14.369
7793,2005-04-07,14.342
7794,2005-04-08,14.345
7795,2005-04-09,14.279
7796,2005-04-10,14.194
7797,2005-04-11,14.248
7798,2005-04-12,14.206
7799,2005-04-13,14.142
7800,2005-04-14,14.142
7801,2005-04-15,14.038
7802,2005-04-16,14.009
7803,2005-04-17,14.013
7804,2005-04-18,14.003
7805,2005-04-19,13.965
7806,2005-04-20,14.023
7807,2005-04-21,14.016
7808,2005-04-22,13.954
7809,2005-04-23,13.88
7810,2005-04-24,13.927
7811,2005-04-25,13.908
7812,2005-04-26,13.795
7813,2005-04-27,13.782
7814,2005-04-28,13.737
7815,2005-04-29,13.725
7816,2005-04-30,13.701
7817,2005-05-01,13.581
7818,2005-05-02,13.464
7819,2005-05-03,13.397
7820,2005-05-04,13.314
7821,2005-05-05,13.264
7822,2005-05-06,13.247
7823,2005-05-07,13.211
7824,2005-05-08,13.205
7825,2005-05-09,13.215
7826,2005-05-10,13.227
7827,2005-05-11,13.119
7828,2005-05-12,13.109
7829,2005-05-13,13.108
7830,2005-05-14,13.083
7831,2005-05-15,13.025
7832,2005-05-16,12.945
7833,2005-05-17,12.906
7834,2005-05-18,12.911
7835,2005-05-19,12.87
7836,2005-05-20,12.861
7837,2005-05-21,12.795
7838,2005-05-22,12.688
7839,2005-05-23,12.615
7840,2005-05-24,12.552
7841,2005-05-25,12.548
7842,2005-05-26,12.429
7843,2005-05-27,12.402
7844,2005-05-28,12.365
7845,2005-05-29,12.352
7846,2005-05-30,12.267
7847,2005-05-31,12.169
7848,2005-06-01,12.019
7849,2005-06-02,11.899
7850,2005-06-03,11.785
7851,2005-06-04,11.736
7852,2005-06-05,11.705
7853,2005-06-06,11.637
7854,2005-06-07,11.625
7855,2005-06-08,11.53
7856,2005-06-09,11.53
7857,2005-06-10,11.477
7858,2005-06-11,11.468
7859,2005-06-12,11.456
7860,2005-06-13,11.369
7861,2005-06-14,11.338
7862,2005-06-15,11.261
7863,2005-06-16,11.184
7864,2005-06-17,11.145
7865,2005-06-18,11.12
7866,2005-06-19,11.056
7867,2005-06-20,10.965
7868,2005-06-21,10.913
7869,2005-06-22,10.853
7870,2005-06-23,10.794
7871,2005-06-24,10.702
7872,2005-06-25,10.627
7873,2005-06-26,10.56
7874,2005-06-27,10.397
7875,2005-06-28,10.265
7876,2005-06-29,10.234
7877,2005-06-30,10.211
7878,2005-07-01,9.971
7879,2005-07-02,9.878
7880,2005-07-03,9.823
7881,2005-07-04,9.738
7882,2005-07-05,9.669
7883,2005-07-06,9.508
7884,2005-07-07,9.406
7885,2005-07-08,9.355
7886,2005-07-09,9.265
7887,2005-07-10,9.197
